customer_id,PCA1,PCA2,Cluster
510045,-0.4314618201083194,1.3207832104871122,0
253944,-0.16528049618153232,-0.09461266807201471,0
903554,-0.4455405140445862,0.23895036769789144,0
166605,-0.6402477931284825,-1.1932117564374347,0
158684,-0.4393327388974155,0.3271933681532018,0
395979,-0.37206482712160016,1.340140981512596,0
9955,-0.6296256958903024,-1.224660255084906,0
855215,0.3475095892153487,0.024632022046919347,0
630092,0.9399573634674137,-0.3887580333550296,0
761264,0.48502194821545547,-0.7649858256328169,0
108150,-0.6353746880766385,-1.7105532585035386,0
349139,-0.5113051377079229,-0.05135458936042016,0
987781,-0.24078548608206538,1.8332105236743697,0
804755,1.7508923273240937,-0.00014303327654020194,0
332469,-0.1968384327852763,-0.127176106574354,0
629265,-0.5399073580087926,0.4934365530239633,0
566364,-0.38159425575951617,-0.433313175591641,0
577930,-0.6262913977809788,-1.7935661109950558,0
1711,-0.6319384757581507,-1.5989433777484947,0
499235,-0.9225813570333535,-0.2244425048633019,0
43755,-0.22267505435903756,1.4311870012899732,0
738691,-0.5718745352211847,-0.4221331181481206,0
521181,-0.5271264777743069,-0.8648655629279823,0
906539,-0.5597166032398411,-0.29720868985761234,0
988205,1.8338720708925274,1.0661213850267126,0
671355,2.9418771736866245,0.27517519800215323,0
964598,-0.452325366393437,-0.17623305029903238,0
917989,-0.5129117141568726,0.9995458860805425,0
370959,15.237863960656606,-1.297878541164703,1
277801,-0.5142813127137803,0.6720540667235256,0
775109,0.5985261403711966,0.0589639496724943,0
133718,-0.5378005609703108,-0.48343812396027425,0
3727,15.259630413081224,-0.999689143283457,1
107757,-0.3843167572165025,-0.27911211239100664,0
804835,-0.5526590318430072,-0.4150457345315914,0
